,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
354,2024-10-24,P010,Çanta,Giyim,1482.66,8,11861.28,1387
355,2024-10-01,P010,Çanta,Giyim,641.84,10,6418400000000000,9714
356,2024-07-08,P087,Kulaklık,Elektronik,925.87,2,1851.74,3928
357,2024-10-21,P087,Kulaklık,Elektronik,480.55,14,6727.7,8347
358,2024-01-17,P032,Mouse,Elektronik,867.79,16,13884.64,7376
359,2024-09-30,P063,Klima,Elektronik,423.71,15,6355.65,6837
360,2023-02-10,P011,Kalem,Kırtasiye,465.66,1,465.66,7860
361,2022-11-21,P018,Telefon,Elektronik,803.66,6,4821.96,3224
362,2022-12-31,P087,Kulaklık,Elektronik,1051.83,4,4207.32,8057
363,2023-07-14,P024,Bilgisayar,Elektronik,698.46,17,11873.82,7082
364,2023-10-22,P032,Mouse,Elektronik,858.1,2,1716.2,9519
365,2024-03-06,P018,Telefon,Elektronik,815.84,2,1631.68,9906
366,2024-07-14,P018,Telefon,Elektronik,1097.52,7,7682639999999990,6011
367,2024-10-27,P010,Çanta,Giyim,77.99,13,1013.87,4561
368,2024-06-14,P011,Kalem,Kırtasiye,1257.07,17,21370.19,4262
369,2024-05-29,P024,Bilgisayar,Elektronik,1144.71,17,19460.07,7689
370,2024-04-17,P037,Fırın,Ev Aletleri,935.18,19,17768.42,4482
371,2024-02-11,P018,Telefon,Elektronik,1203.94,4,4815.76,8655
372,2023-07-23,P097,Su Şişesi,Mutfak Ürünleri,346.05,3,1038.15,4273
373,2023-12-06,P037,Fırın,Ev Aletleri,1435.24,13,18658.12,8963
374,2024-02-08,P024,Bilgisayar,Elektronik,863.33,8,6906.64,5979
375,2023-06-24,P010,Çanta,Giyim,1055.31,4,4221.24,1684
376,2024-07-29,P024,Bilgisayar,Elektronik,648.62,13,8432.06,4210
377,2023-08-12,P032,Mouse,Elektronik,706.98,16,11311.68,2947
378,2024-08-12,P087,Kulaklık,Elektronik,1078.77,6,6472.62,5419
379,2024-04-08,P032,Mouse,Elektronik,1416.36,4,5665.44,8499
380,2024-01-14,P032,Mouse,Elektronik,122.1,13,1587.3,1748
381,2024-10-23,P082,Defter,Kırtasiye,124.07,15,1861.05,3030
382,2024-08-10,P011,Kalem,Kırtasiye,1418.15,3,4254450000000000,9804
383,2023-07-17,P097,Su Şişesi,Mutfak Ürünleri,1134.39,6,6806.34,5751
384,2022-11-13,P018,Telefon,Elektronik,496.38,19,9431.22,2957
385,2024-09-13,P010,Çanta,Giyim,634.61,19,12057.59,3566
386,2024-09-06,P010,Çanta,Giyim,789.13,17,13415.21,4729
387,2023-07-14,P097,Su Şişesi,Mutfak Ürünleri,1224.46,9,11020.14,8003
388,2023-11-17,P018,Telefon,Elektronik,450.67,7,3154.69,7147
389,2022-12-12,P082,Defter,Kırtasiye,915.07,19,17386.33,9960
390,2023-09-17,P024,Bilgisayar,Elektronik,1064.84,18,19167.12,7493
391,2023-01-17,P010,Çanta,Giyim,351.29,8,2810.32,9842
392,2023-07-29,P032,Mouse,Elektronik,900.03,16,14400.48,1577
393,2023-10-01,P010,Çanta,Giyim,183.17,17,3113.89,1175
394,2023-10-08,P097,Su Şişesi,Mutfak Ürünleri,487.04,11,53574400000000000,3422
395,2024-09-24,P097,Su Şişesi,Mutfak Ürünleri,850.4,2,1700.8,8227
396,2023-03-06,P032,Mouse,Elektronik,513.2,5,2566.0,7461
397,2023-05-09,P082,Defter,Kırtasiye,805.03,1,805.03,2559
398,2024-03-21,P032,Mouse,Elektronik,570.16,4,2280.64,8158
399,2023-08-15,P037,Fırın,Ev Aletleri,1184.83,11,13033.13,2589
400,2024-04-16,P024,Bilgisayar,Elektronik,55.76,13,724.88,6134
401,2023-01-26,P011,Kalem,Kırtasiye,25.24,17,429.08,5348
402,2024-08-02,P032,Mouse,Elektronik,1334.28,6,8005.68,4288
403,2023-12-24,P082,Defter,Kırtasiye,383.21,11,4215.31,3893
404,2022-12-15,P063,Klima,Elektronik,200.7,4,802.8,4397
405,2023-03-10,P010,Çanta,Giyim,555.08,6,33304800000000000,2895
406,2024-10-01,P097,Su Şişesi,Mutfak Ürünleri,1310.64,9,11795.76,3425
407,2024-02-18,P087,Kulaklık,Elektronik,954.1,13,12403.3,1652
408,2024-10-16,P010,Çanta,Giyim,1490.57,7,10433.99,8903
409,2024-01-20,P018,Telefon,Elektronik,508.14,11,5589.54,3070
410,2023-01-23,P024,Bilgisayar,Elektronik,414.73,8,3317.84,7782
411,2024-09-13,P024,Bilgisayar,Elektronik,450.87,12,54104400000000000,4188
412,2024-06-30,P087,Kulaklık,Elektronik,465.54,5,23277000000000000,5841
413,2022-11-17,P087,Kulaklık,Elektronik,509.73,4,2038.92,5963
414,2023-09-29,P037,Fırın,Ev Aletleri,751.88,4,3007.52,3404
415,2023-01-27,P063,Klima,Elektronik,339.36,13,4411.68,3201
416,2023-08-03,P024,Bilgisayar,Elektronik,1232.4,18,22183.2,3950
417,2023-04-05,P032,Mouse,Elektronik,1176.23,8,9409.84,3488
418,2024-06-27,P097,Su Şişesi,Mutfak Ürünleri,505.47,17,8592.99,9044
419,2024-10-20,P011,Kalem,Kırtasiye,130.45,5,652.25,2031
420,2023-05-11,P032,Mouse,Elektronik,977.53,12,11730.36,6076
421,2023-09-22,P024,Bilgisayar,Elektronik,868.23,17,14759.91,3348
422,2023-01-29,P037,Fırın,Ev Aletleri,1163.32,17,19776.44,8760
423,2024-06-27,P018,Telefon,Elektronik,871.07,13,11323.91,7062
424,2024-02-23,P082,Defter,Kırtasiye,256.28,13,33316399999999900,3354
425,2022-11-23,P032,Mouse,Elektronik,406.34,5,2031.7,9339
426,2023-10-04,P063,Klima,Elektronik,774.29,8,6194.32,3475
427,2023-08-16,P087,Kulaklık,Elektronik,642.92,16,10286.72,7051
428,2024-04-30,P032,Mouse,Elektronik,314.95,5,1574.75,4724
429,2024-04-03,P082,Defter,Kırtasiye,370.15,16,5922.4,8311
430,2024-03-20,P024,Bilgisayar,Elektronik,1351.43,2,2702.86,6443
431,2023-09-19,P097,Su Şişesi,Mutfak Ürünleri,1030.76,8,8246.08,3056
432,2023-12-03,P097,Su Şişesi,Mutfak Ürünleri,1290.93,9,11618.37,7830
433,2023-05-06,P087,Kulaklık,Elektronik,716.59,12,8599.08,3788
434,2024-10-24,P010,Çanta,Giyim,533.47,10,5334700000000000,6290
435,2024-08-17,P018,Telefon,Elektronik,245.0,9,2205.0,4480
436,2023-01-14,P024,Bilgisayar,Elektronik,359.74,7,25181800000000000,5121
437,2024-06-15,P024,Bilgisayar,Elektronik,983.92,7,6887.44,2826
438,2023-08-19,P037,Fırın,Ev Aletleri,1325.38,8,10603.04,8978
439,2024-07-14,P037,Fırın,Ev Aletleri,523.43,1,523.43,1687
440,2023-03-19,P063,Klima,Elektronik,638.39,6,3830.34,1018
441,2023-10-03,P037,Fırın,Ev Aletleri,922.77,16,14764.32,8900
442,2023-07-24,P018,Telefon,Elektronik,920.99,9,8288.91,4729
443,2024-05-17,P010,Çanta,Giyim,1491.81,12,17901.72,9075
444,2022-12-07,P097,Su Şişesi,Mutfak Ürünleri,487.06,11,5357.66,3839
445,2024-01-31,P018,Telefon,Elektronik,183.49,11,2018.39,3592
446,2023-05-08,P018,Telefon,Elektronik,662.5,3,1987.5,2500
447,2024-01-17,P018,Telefon,Elektronik,1101.89,8,8815.12,1009
448,2023-09-18,P063,Klima,Elektronik,202.49,8,1619.92,7530
449,2023-05-30,P024,Bilgisayar,Elektronik,1457.5,11,16032.5,3346
450,2023-05-30,P032,Mouse,Elektronik,1398.95,9,12590.55,7891
451,2023-12-26,P011,Kalem,Kırtasiye,1493.04,4,5972.16,5287
452,2023-07-25,P063,Klima,Elektronik,616.88,8,4935.04,6431
453,2023-09-21,P032,Mouse,Elektronik,1264.45,8,10115.6,8830
454,2022-12-15,P063,Klima,Elektronik,524.78,10,5247799999999990,7358
455,2023-12-21,P087,Kulaklık,Elektronik,1233.8,7,8636.6,2015
456,2023-03-28,P024,Bilgisayar,Elektronik,991.7,15,14875.5,1931
457,2022-11-07,P087,Kulaklık,Elektronik,1396.58,10,13965.8,8522
458,2023-12-06,P032,Mouse,Elektronik,103.59,1,103.59,3021
459,2024-01-12,P010,Çanta,Giyim,1352.76,14,18938.64,7563
460,2024-07-21,P011,Kalem,Kırtasiye,621.57,18,11188.26,6763
461,2023-08-21,P024,Bilgisayar,Elektronik,1130.07,15,16951.05,3300
462,2023-11-08,P082,Defter,Kırtasiye,1492.85,5,7464.25,2449
463,2024-07-03,P032,Mouse,Elektronik,642.81,18,11570579999999900,8514
464,2023-11-28,P097,Su Şişesi,Mutfak Ürünleri,567.62,3,1702.86,2160
465,2024-09-11,P018,Telefon,Elektronik,159.34,6,956.04,4346
466,2024-03-18,P063,Klima,Elektronik,684.86,2,1369.72,3011
467,2024-06-23,P024,Bilgisayar,Elektronik,691.54,2,1383.08,1416
468,2024-06-15,P087,Kulaklık,Elektronik,1089.66,16,17434.56,4844
469,2024-07-21,P082,Defter,Kırtasiye,588.54,1,588.54,3927
470,2023-08-19,P011,Kalem,Kırtasiye,607.29,1,607.29,9682
471,2023-07-30,P087,Kulaklık,Elektronik,1071.16,2,2142.32,1321
472,2024-10-08,P037,Fırın,Ev Aletleri,653.69,16,10459.04,5906
473,2023-02-14,P037,Fırın,Ev Aletleri,1324.39,9,11919.51,5824
474,2022-12-04,P011,Kalem,Kırtasiye,916.55,14,12831.7,1324
475,2023-02-11,P063,Klima,Elektronik,80.14,3,240.42,7862
476,2023-12-22,P011,Kalem,Kırtasiye,267.97,2,535.94,3918
477,2024-10-28,P024,Bilgisayar,Elektronik,1292.23,14,18091.22,9674
478,2023-07-09,P087,Kulaklık,Elektronik,1255.73,13,16324.49,7786
479,2024-04-13,P063,Klima,Elektronik,511.33,16,8181.28,3884
480,2023-08-20,P018,Telefon,Elektronik,163.14,19,3099.66,8847
481,2023-07-09,P087,Kulaklık,Elektronik,307.04,6,1842.24,6594
482,2023-03-30,P011,Kalem,Kırtasiye,419.61,6,2517.66,8865
483,2023-02-04,P037,Fırın,Ev Aletleri,355.86,6,2135.16,5624
484,2024-08-16,P011,Kalem,Kırtasiye,306.2,16,4899.2,8426
485,2024-10-30,P010,Çanta,Giyim,1983-09-01 00:00:00,15,147.45,5931
486,2023-02-27,P082,Defter,Kırtasiye,248.25,9,2234.25,3819
487,2024-04-12,P011,Kalem,Kırtasiye,209.41,5,1047.05,7346
488,2024-05-19,P010,Çanta,Giyim,1405.13,2,2810.26,1009
489,2023-01-24,P011,Kalem,Kırtasiye,458.23,11,5040530000000000,8786
490,2024-10-30,P010,Çanta,Giyim,898.24,5,4491.2,7862
491,2023-05-09,P011,Kalem,Kırtasiye,1436.35,18,25854.3,7413
492,2023-07-22,P037,Fırın,Ev Aletleri,308.21,1,308.21,7589
493,2024-06-21,P032,Mouse,Elektronik,530.6,16,8489.6,2206
494,2023-05-15,P097,Su Şişesi,Mutfak Ürünleri,96.95,13,1260.35,4574
495,2024-07-19,P097,Su Şişesi,Mutfak Ürünleri,663.99,19,12615.81,7189
496,2023-09-08,P032,Mouse,Elektronik,637.3,3,1911.9,1102
497,2024-07-30,P087,Kulaklık,Elektronik,650.63,15,9759.45,6481
498,2023-03-27,P097,Su Şişesi,Mutfak Ürünleri,54.67,3,164.01,4681
499,2023-02-28,P097,Su Şişesi,Mutfak Ürünleri,256.39,13,3333.07,3604
500,2023-06-22,P032,Mouse,Elektronik,73.79,10,7379000000000000,9775
501,2022-12-20,P032,Mouse,Elektronik,1072.76,10,10727.6,7463
502,2024-10-11,P087,Kulaklık,Elektronik,1164.71,3,3494.13,2856
503,2023-10-14,P032,Mouse,Elektronik,1159.71,14,16235.94,7189
504,2023-04-29,P087,Kulaklık,Elektronik,1429.87,8,11438.96,7594
505,2023-03-29,P037,Fırın,Ev Aletleri,765.4,17,13011.8,6901
506,2024-01-16,P087,Kulaklık,Elektronik,1159.87,16,18557.92,6991
507,2024-04-06,P032,Mouse,Elektronik,937.98,2,1875.96,6036
508,2024-01-26,P037,Fırın,Ev Aletleri,1326.64,1,1326.64,7738
509,2023-04-25,P010,Çanta,Giyim,411.0,6,2466.0,4574
510,2024-07-10,P032,Mouse,Elektronik,411.81,3,1235.43,5291
511,2023-02-13,P097,Su Şişesi,Mutfak Ürünleri,1228.34,19,23338.46,1920
512,2023-08-03,P037,Fırın,Ev Aletleri,1071.48,8,8571.84,5906
513,2024-05-09,P097,Su Şişesi,Mutfak Ürünleri,923.74,14,12932.36,9447
514,2023-04-29,P010,Çanta,Giyim,514.67,7,3602.69,5060
515,2023-10-01,P037,Fırın,Ev Aletleri,208.07,4,832.28,6869
516,2023-08-20,P082,Defter,Kırtasiye,44.73,10,447.3,1863
517,2023-03-01,P037,Fırın,Ev Aletleri,1475.86,2,2951.72,4113
518,2024-03-03,P010,Çanta,Giyim,1213.0,6,7278.0,3049
519,2023-01-18,P097,Su Şişesi,Mutfak Ürünleri,1322.54,1,1322.54,4283
520,2024-10-23,P018,Telefon,Elektronik,786.61,13,10225.93,1120
521,2023-02-15,P011,Kalem,Kırtasiye,390.66,10,3906.6,1114
522,2023-11-20,P018,Telefon,Elektronik,274.45,2,548.9,5126
523,2023-08-09,P087,Kulaklık,Elektronik,972.47,9,8752.23,2909
524,2024-08-09,P011,Kalem,Kırtasiye,1388.78,1,1388.78,7556
525,2023-11-02,P010,Çanta,Giyim,254.86,17,4332.62,1109
526,2023-09-29,P087,Kulaklık,Elektronik,719.09,9,6471.81,7037
527,2023-10-26,P024,Bilgisayar,Elektronik,1421.23,4,5684.92,1361
528,2022-12-15,P082,Defter,Kırtasiye,822.9,14,11520.6,8242
529,2022-12-24,P082,Defter,Kırtasiye,1099.28,14,15389.92,4365
530,2023-07-01,P024,Bilgisayar,Elektronik,1034.7,3,31041000000000000,3431
531,2023-10-20,P097,Su Şişesi,Mutfak Ürünleri,845.65,12,10147.8,4094
532,2024-04-19,P024,Bilgisayar,Elektronik,22.76,7,15932000000000000,6415
533,2023-11-04,P010,Çanta,Giyim,1374.68,13,17870.84,1140
534,2023-02-19,P032,Mouse,Elektronik,1201.0,19,22819.0,6772
535,2024-08-10,P037,Fırın,Ev Aletleri,347.61,18,62569800000000000,5602
536,2023-12-21,P037,Fırın,Ev Aletleri,760.04,16,12160.64,5138
537,2024-01-29,P087,Kulaklık,Elektronik,1093.48,11,12028.28,2459
538,2024-04-23,P010,Çanta,Giyim,1184.17,3,3552.51,9648
539,2024-09-30,P082,Defter,Kırtasiye,1178.32,7,8248.24,4040
540,2024-05-16,P024,Bilgisayar,Elektronik,375.02,4,1500.08,3356
541,2023-05-30,P010,Çanta,Giyim,192.31,6,1153.86,5371
542,2023-03-28,P018,Telefon,Elektronik,303.9,2,607.8,6503
543,2022-11-06,P024,Bilgisayar,Elektronik,444.37,12,53324400000000000,1731
544,2023-05-20,P097,Su Şişesi,Mutfak Ürünleri,1132.93,5,5664650000000000,3224
545,2024-04-02,P087,Kulaklık,Elektronik,621.98,3,1865.94,8720
546,2024-01-22,P037,Fırın,Ev Aletleri,1070.54,13,13917.02,2908
547,2023-01-29,P082,Defter,Kırtasiye,28.66,19,544.54,5747
548,2023-03-04,P082,Defter,Kırtasiye,113.81,7,7966700000000000,5581
549,2023-12-06,P097,Su Şişesi,Mutfak Ürünleri,1379.96,9,12419.64,1945
550,2024-07-02,P063,Klima,Elektronik,591.75,6,3550.5,7745
551,2024-05-03,P010,Çanta,Giyim,558.47,16,8935.52,4883
552,2022-12-02,P011,Kalem,Kırtasiye,1367.17,8,10937.36,3481
553,2023-07-13,P018,Telefon,Elektronik,322.54,4,1290.16,9808
554,2024-05-14,P082,Defter,Kırtasiye,70.98,19,1348.62,4051
555,2024-06-08,P037,Fırın,Ev Aletleri,400.51,7,2803.57,2419
556,2022-12-13,P082,Defter,Kırtasiye,505.89,9,4553.01,5616
557,2023-05-05,P018,Telefon,Elektronik,1494.28,11,16437079999999900,5763
558,2024-07-03,P032,Mouse,Elektronik,1296.83,2,2593.66,8839
559,2024-04-18,P037,Fırın,Ev Aletleri,1043.91,6,6263460000000000,1545
560,2024-06-17,P011,Kalem,Kırtasiye,1318.21,2,2636.42,2199
561,2023-02-11,P097,Su Şişesi,Mutfak Ürünleri,798.92,5,3994.6,3618
562,2023-09-19,P011,Kalem,Kırtasiye,294.09,4,1176.36,4109
563,2023-07-25,P010,Çanta,Giyim,449.73,15,6745950000000000,5875
564,2024-03-04,P032,Mouse,Elektronik,1282.64,8,10261.12,9318
565,2024-02-16,P011,Kalem,Kırtasiye,1147.95,14,16071.3,7423
566,2024-05-03,P011,Kalem,Kırtasiye,1936-12-01 00:00:00,10,123.6,2540
567,2023-07-20,P097,Su Şişesi,Mutfak Ürünleri,86.17,8,689.36,9257
568,2022-11-28,P037,Fırın,Ev Aletleri,419.5,19,7970.5,7080
569,2022-11-06,P010,Çanta,Giyim,73.1,12,8771999999999990,1013
570,2023-11-17,P097,Su Şişesi,Mutfak Ürünleri,1139.65,2,2279.3,9074
571,2022-12-08,P037,Fırın,Ev Aletleri,1439.28,18,25907.04,5527
572,2023-04-10,P097,Su Şişesi,Mutfak Ürünleri,647.37,8,5178.96,5033
573,2024-04-14,P032,Mouse,Elektronik,824.58,1,824.58,3523
574,2024-10-31,P082,Defter,Kırtasiye,1161.53,9,10453.77,4598
575,2024-07-16,P010,Çanta,Giyim,937.05,10,9370.5,1960
576,2023-05-11,P024,Bilgisayar,Elektronik,321.09,8,2568.72,8089
577,2024-10-02,P011,Kalem,Kırtasiye,565.36,13,7349.68,7483
578,2024-01-04,P087,Kulaklık,Elektronik,1127.86,6,6767.16,5574
579,2024-07-07,P087,Kulaklık,Elektronik,876.7,10,8767.0,9274
580,2023-06-21,P087,Kulaklık,Elektronik,601.75,8,4814.0,4772
581,2023-09-14,P097,Su Şişesi,Mutfak Ürünleri,1021.36,9,9192.24,1974
582,2024-10-09,P087,Kulaklık,Elektronik,918.46,4,3673.84,3041
583,2024-04-08,P037,Fırın,Ev Aletleri,1278.87,18,23019.66,3384
584,2023-05-06,P063,Klima,Elektronik,628.05,18,11304.9,3988
585,2023-02-24,P032,Mouse,Elektronik,841.11,13,10934.43,5569
586,2023-03-25,P063,Klima,Elektronik,304.2,14,4258.8,6568
587,2022-11-29,P097,Su Şişesi,Mutfak Ürünleri,722.39,17,12280.63,3714
588,2024-06-03,P097,Su Şişesi,Mutfak Ürünleri,45.97,19,873.43,1292
589,2023-04-20,P097,Su Şişesi,Mutfak Ürünleri,1126.05,7,7882349999999990,2115
590,2023-01-05,P032,Mouse,Elektronik,1346.67,5,6733.35,1604
591,2024-03-24,P018,Telefon,Elektronik,790.89,14,11072.46,6694
592,2023-11-25,P024,Bilgisayar,Elektronik,653.28,11,7186.08,9515
593,2023-01-27,P037,Fırın,Ev Aletleri,1466.61,1,1466.61,2947
594,2024-10-12,P063,Klima,Elektronik,670.62,18,12071.16,2814
595,2023-05-25,P063,Klima,Elektronik,1033.08,13,13430.04,1526
596,2024-04-18,P010,Çanta,Giyim,1318.98,14,18465.72,8104
597,2023-07-22,P037,Fırın,Ev Aletleri,330.07,5,1650.35,1634
598,2023-08-22,P010,Çanta,Giyim,1410.53,9,12694.77,3294
599,2024-02-23,P011,Kalem,Kırtasiye,219.4,2,438.8,8756
600,2024-01-27,P087,Kulaklık,Elektronik,421.71,4,1686.84,6267
601,2023-12-07,P082,Defter,Kırtasiye,265.33,7,1857.31,3662
602,2024-02-01,P010,Çanta,Giyim,67.28,13,874.64,7968
603,2024-07-23,P024,Bilgisayar,Elektronik,652.94,11,7182.34,9060
604,2023-02-14,P063,Klima,Elektronik,812.21,14,11370.94,3305
605,2023-11-08,P097,Su Şişesi,Mutfak Ürünleri,832.44,16,13319.04,3988
606,2024-09-16,P032,Mouse,Elektronik,1165.83,15,17487449999999900,5871
607,2024-02-23,P082,Defter,Kırtasiye,971.75,4,3887.0,3828
608,2023-01-09,P011,Kalem,Kırtasiye,468.55,18,8433.9,7082
609,2024-03-15,P082,Defter,Kırtasiye,1311.9,10,13119.0,8037
610,2023-10-25,P063,Klima,Elektronik,180.0,11,1980.0,7731
611,2023-11-14,P011,Kalem,Kırtasiye,1237.98,11,13617.78,7799
612,2023-01-24,P011,Kalem,Kırtasiye,199.35,6,1196.1,6728
613,2024-06-21,P063,Klima,Elektronik,118.31,5,591.55,6700
614,2024-03-13,P011,Kalem,Kırtasiye,75.82,7,530.74,6273
615,2024-01-04,P010,Çanta,Giyim,1213.06,4,4852.24,2163
616,2024-11-01,P024,Bilgisayar,Elektronik,1418.59,7,9930.13,8172
617,2023-09-12,P024,Bilgisayar,Elektronik,1189.95,7,8329.65,9700
618,2024-05-29,P011,Kalem,Kırtasiye,850.9,4,3403.6,4967
619,2024-04-17,P063,Klima,Elektronik,1282.18,13,16668.34,8067
620,2023-12-02,P097,Su Şişesi,Mutfak Ürünleri,21.19,2,42.38,6834
621,2023-01-10,P087,Kulaklık,Elektronik,1492.07,13,19396.91,5087
622,2023-04-25,P011,Kalem,Kırtasiye,1099.08,10,10990.8,5087
623,2023-07-26,P082,Defter,Kırtasiye,437.82,7,3064.74,2967
624,2024-06-12,P011,Kalem,Kırtasiye,591.75,16,9468.0,7109
625,2023-02-08,P011,Kalem,Kırtasiye,1309.54,7,9166.78,4171
626,2024-09-24,P037,Fırın,Ev Aletleri,480.46,19,9128.74,5719
627,2023-01-30,P010,Çanta,Giyim,585.09,19,11116.71,1043
628,2023-12-14,P011,Kalem,Kırtasiye,574.42,17,9765.14,6254
629,2024-04-06,P032,Mouse,Elektronik,504.78,13,6562139999999990,7832
630,2023-03-28,P082,Defter,Kırtasiye,1416.0,13,18408.0,8627
631,2024-03-20,P010,Çanta,Giyim,1447.35,2,2894.7,5821
632,2024-01-06,P011,Kalem,Kırtasiye,225.21,1,225.21,3777
633,2024-09-24,P032,Mouse,Elektronik,1291.28,13,16786.64,5392
634,2023-08-18,P037,Fırın,Ev Aletleri,108.4,8,867.2,5575
635,2024-08-16,P010,Çanta,Giyim,1478.33,4,5913.32,3568
636,2023-09-08,P018,Telefon,Elektronik,523.4,18,9421.2,4467
637,2024-10-23,P010,Çanta,Giyim,835.87,1,835.87,2782
638,2023-12-20,P082,Defter,Kırtasiye,77.77,14,1088.78,4411
639,2023-03-30,P082,Defter,Kırtasiye,53.47,13,695.11,4726
640,2023-08-14,P010,Çanta,Giyim,1188.17,6,7129.02,4921
641,2023-07-31,P063,Klima,Elektronik,1398.19,2,2796.38,8697
642,2023-06-28,P032,Mouse,Elektronik,831.33,6,49879800000000000,3170
643,2022-12-01,P063,Klima,Elektronik,708.35,8,5666.8,7423
644,2024-05-27,P037,Fırın,Ev Aletleri,1402.3,18,25241.4,7822
645,2023-07-27,P011,Kalem,Kırtasiye,385.45,17,6552.65,4307
646,2024-01-27,P063,Klima,Elektronik,1067.59,14,14946259999999900,7766
647,2024-05-21,P087,Kulaklık,Elektronik,1162.36,7,8136519999999990,8128
648,2024-08-16,P082,Defter,Kırtasiye,114.67,2,229.34,8605
649,2024-10-04,P032,Mouse,Elektronik,791.0,11,8701.0,6984
650,2023-04-03,P037,Fırın,Ev Aletleri,503.09,15,7546349999999990,7714
651,2023-08-19,P024,Bilgisayar,Elektronik,790.67,15,11860.05,1761
652,2024-06-19,P011,Kalem,Kırtasiye,1246.36,19,23680.84,9851
653,2024-08-13,P082,Defter,Kırtasiye,731.2,5,3656.0,5297
654,2024-08-20,P010,Çanta,Giyim,640.0,17,10880.0,5139
655,2023-03-04,P018,Telefon,Elektronik,1166.77,16,18668.32,9941
656,2023-12-30,P063,Klima,Elektronik,2016-07-01 00:00:00,19,136.04,9573
657,2023-03-24,P063,Klima,Elektronik,750.63,1,750.63,9532
658,2023-04-17,P082,Defter,Kırtasiye,406.87,13,5289.31,5419
659,2024-10-09,P011,Kalem,Kırtasiye,875.51,18,15759.18,4298
660,2023-03-11,P097,Su Şişesi,Mutfak Ürünleri,359.47,15,5392.05,5901
661,2022-12-28,P011,Kalem,Kırtasiye,126.22,4,504.88,7465
662,2024-04-01,P037,Fırın,Ev Aletleri,350.18,9,3151.62,2177
663,2023-01-25,P063,Klima,Elektronik,827.82,8,6622.56,6298
664,2024-06-02,P082,Defter,Kırtasiye,1188.23,14,16635.22,9590
665,2023-10-30,P018,Telefon,Elektronik,812.04,6,4872.24,3217
666,2023-03-25,P097,Su Şişesi,Mutfak Ürünleri,813.31,5,4066.55,8832
667,2024-06-06,P087,Kulaklık,Elektronik,221.32,14,3098.48,6513
668,2023-11-30,P010,Çanta,Giyim,1451.23,18,26122.14,7983
669,2023-04-02,P097,Su Şişesi,Mutfak Ürünleri,1099.4,3,32982000000000000,5760
670,2024-06-05,P032,Mouse,Elektronik,194.24,2,388.48,3302
671,2024-07-20,P082,Defter,Kırtasiye,838.2,4,3352.8,4546
672,2023-07-14,P011,Kalem,Kırtasiye,1118.26,19,21246.94,5029
673,2024-03-15,P032,Mouse,Elektronik,976.4,18,17575.2,6448
674,2022-12-22,P018,Telefon,Elektronik,166.44,1,166.44,3759
675,2023-01-14,P010,Çanta,Giyim,106.75,15,1601.25,2034
676,2024-02-10,P097,Su Şişesi,Mutfak Ürünleri,1168.3,5,5841.5,2329
677,2024-10-21,P082,Defter,Kırtasiye,28.26,8,226.08,4562
678,2022-12-29,P037,Fırın,Ev Aletleri,732.61,11,8058.71,3847
679,2023-04-11,P097,Su Şişesi,Mutfak Ürünleri,1103.43,8,8827.44,5477
680,2024-09-17,P082,Defter,Kırtasiye,638.83,17,10860.11,9865
681,2023-11-26,P024,Bilgisayar,Elektronik,576.04,12,6912.48,3152
682,2023-12-24,P018,Telefon,Elektronik,659.56,12,7914719999999990,8821
683,2022-12-22,P063,Klima,Elektronik,1342.41,10,13424.1,1389
684,2023-09-05,P010,Çanta,Giyim,995.86,9,8962.74,3888
685,2024-09-30,P097,Su Şişesi,Mutfak Ürünleri,418.58,5,2092.9,3037
686,2024-11-01,P024,Bilgisayar,Elektronik,1116.61,1,1116.61,7380
687,2023-10-05,P063,Klima,Elektronik,1490.44,19,28318.36,3023
688,2023-09-27,P097,Su Şişesi,Mutfak Ürünleri,690.89,4,2763.56,5876
689,2024-07-30,P010,Çanta,Giyim,162.69,18,2928.42,3918
690,2024-04-19,P087,Kulaklık,Elektronik,734.37,18,13218.66,6282
691,2022-12-25,P018,Telefon,Elektronik,1403.3,17,23856.1,1731
692,2024-10-17,P011,Kalem,Kırtasiye,71.34,5,35670000000000000,5129
693,2024-07-03,P097,Su Şişesi,Mutfak Ürünleri,566.01,6,3396.06,3587
694,2023-06-05,P018,Telefon,Elektronik,515.24,16,8243.84,4755
695,2023-09-17,P032,Mouse,Elektronik,1304.79,19,24791.01,4498
696,2024-10-29,P037,Fırın,Ev Aletleri,775.98,16,12415.68,2561
697,2024-05-19,P010,Çanta,Giyim,171.64,12,2059.68,1579
698,2024-10-10,P018,Telefon,Elektronik,1104.31,11,12147.41,2476
699,2023-12-05,P010,Çanta,Giyim,842.75,19,16012.25,3891
700,2023-01-24,P010,Çanta,Giyim,159.31,15,2389.65,1437
701,2024-10-28,P032,Mouse,Elektronik,670.74,2,1341.48,4393
702,2023-10-25,P032,Mouse,Elektronik,930.81,1,930.81,3945
703,2024-04-26,P010,Çanta,Giyim,102.53,14,1435.42,3524
